Organization Name,Topic area,URL,Main Web Page,Mission Statement,Policy Isssue Resources,Campaign and Advocacy,Public Facing Advocacy Writing,Newsletters,Annual reports,SpeechWTranscript,SpeechNoTranscript,NOTES,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/center-victims-torture-steadfast-supporting-torture-survivors-face-covid,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/center-victims-torture-commends-introduction-refugee-protection-act-2019,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/center-victims-torture-commemorates-10-years-healing-uganda,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/cvt-offering-healing-care-south-sudanese-trauma-and-torture-survivors,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/cvt-bridging-mental-health-care-gap-south-sudanese-torture-survivors,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/cvt-denounces-trump-administration%E2%80%99s-misguided-attempt-ban-individuals,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/report-documents-pervasive-deficiencies-medical-care-detainees-guant%C3%A1namo,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/cvt-white-house-memorandum-continues-narrow-path-survivors-torture-asylum,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/attorney-general-barr%E2%80%99s-decision-compounds-trauma-torture-survivors,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/center-victims-torture-marks-10-years-healing-jordan,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/cvt-welcomes-important-step-toward-increased-funding-torture-survivors,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/cvt-vows-vigilance-torturer-voted-head-cia,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/cvt-outraged-senate-intelligence-committee-approves-torturer-head-cia,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/media-advisory-wednesday-may-9th-200-pm-et-press-briefing-senator-tina,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/hope-human-rights-day-2021,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/supporting-return-life-after-sexual-torture,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/working-restore-dignity-and-hope,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/necessity-human-rights-year-round-including-right-seek-asylum,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/helping-clients-step-light-healing,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/my-bubble,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/importance-world-mental-health-day-every-day,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/clients-gain-and-i%E2%80%99m-gaining-too,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/we-must-not-forget-survivors-torture-during-pandemic,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/overcoming-fear-and-finding-future,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/reaching-out-survivors-amman-%E2%80%93-and-after-covid-19,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/red-hat,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/refugees-and-asylum-seekers-brace-themselves-covid-19,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/venezuelans-must-be-granted-tps-covid-19-pandemic-spreads,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/new-publication-impact-organizational-development-torture,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/courage-resilience-and-commitment-%E2%80%93-humanitarian-work-iraq,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/cvt22_01_web.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/cvt21_02_web.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/cvt20_05_web.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/cvt19_-_february_-_nl_test_long_version_web.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/REVISED%20-%20CVT17%20NC%20-%20Newsletter%20for%20Website%20-%2005.24.2017.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/CVT17%20NB%20NL%202.3web.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/CVT17%20NA%20NLx%20web.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/2016_February.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/2015_March.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/2015_May.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/2015_November.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/CVT16%20NC%20NL%20web.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/cvt_-_march_storycloth_-_fy19_-_web_long_version_-_02.22.2019.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/cvt19_-_november_-_nl_web.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/CVT18%20NE%20NL_7.24%20%28no%20crops%29.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/CVT18%20ND%20NL%20web_short_test.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/CVT18%20NC%20NL%20web%20-%20FINAL%20-%2005.18.2018.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/CVT18%20NB%20NL_Control_WEB.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/2017%20December%20Storycloth%20Issue.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/2017%20August%20Storycloth%20issue.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/cvt21_11_web.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/cvt19_ne_nl_web.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/2014_Nov.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/2014_October.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/2014_Aug_0.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/2014_May.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/2014_Feb.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/2013_November.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/Storycloth_August2013.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/2013_May.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/2013_February.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/2012_November.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/2012_August.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/2012_May.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/2012_February.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/CVT_Storycloth_Nov-Dec2011.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/CVT_Storycloth_Sept-Oct2011.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/CVT_Storycloth_July-Aug2011.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/CVT_Storycloth_May-June2011.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/CVT_Storycloth_March-April2011.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/CVT_Storycloth_Nov2010.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/CVT_Storycloth_Sept2010_0.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/documents/newsletters/CVT_Storycloth_July2010.pdf,,,,,,1,,,,,,,,,,,,,,,,,,
